AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Status,Latitude,Longitude
161.0,Bắc Ninh,PM2.5,5.0,22.0,49.0,19.0,24.0,1019.0,55.0,75.0,13.0,22.0,3.6,2021-01-29 14:00:00,Unhealthy,21.1137452,105.9268934
113.0,Lào Cai,PM2.5,30.0,23.9,70.1,3.0,23.0,1009.3,53.0,113.0,46.0,17.5,2.0,2021-01-29 15:00:00,Unhealthy for sensitive groups,22.3221386,104.1214227
46.0,Hạ Long,PM2.5,5.0,24.65,71.9,5.0,23.0,1007.1,31.0,46.0,5.0,19.6,1.0,2021-01-29 14:00:00,Good,20.9416,107.1158
16.0,Quảng Ninh,PM2.5,6.0,24.0,71.9,22.0,6.5,1007.1,12.0,16.0,20.0,19.6,1.0,2021-01-29 13:00:00,Good,21.0357507,106.7641068
118.0,Bắc Ninh,PM2.5,5.0,22.0,49.0,32.0,15.0,1019.0,70.0,118.0,25.0,22.0,3.6,2021-01-29 14:00:00,Unhealthy for sensitive groups,21.1232473,106.2883295
184.0,Bắc Ninh,PM2.5,3.0,22.0,49.0,12.0,9.0,1019.0,74.0,119.0,9.0,22.0,3.6,2021-01-29 14:00:00,Unhealthy,21.0272212,106.0342099
145.0,Hà Nội,PM2.5,38.0,22.0,49.0,54.0,2.0,1019.0,98.0,145.0,2.0,22.0,3.3,2021-01-29 14:00:00,Unhealthy for sensitive groups,21.03982,105.84726
96.0,Hà Nội,PM2.5,6.0,22.0,49.0,22.0,2.0,1019.0,60.0,96.0,2.0,22.0,3.3,2021-01-29 14:00:00,Moderate,20.98832,105.854897
106.0,Hà Nội,PM2.5,10.0,22.0,49.0,30.0,2.0,1019.0,64.0,106.0,2.0,22.0,3.3,2021-01-29 14:00:00,Unhealthy for sensitive groups,21.01994,105.77056
134.0,Hà Nội,PM2.5,6.0,22.0,49.0,18.0,5.0,1019.0,74.0,134.0,1.0,22.0,3.3,2021-01-29 14:00:00,Unhealthy for sensitive groups,21.01525,105.80013
93.0,Đà Nẵng,PM2.5,6.0,23.0,63.0,1.0,63.0,1017.5,25.0,32.0,6.0,25.0,5.1,2021-01-29 14:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,4.0,23.0,57.0,5.0,42.0,1015.0,42.0,54.0,3.0,27.0,9.7,2021-01-29 14:00:00,Unhealthy for sensitive groups,12.284358,109.192524
139.0,Hà Nội,PM2.5,10.0,22.0,49.0,15.0,2.0,1019.0,97.0,139.0,2.0,22.0,3.3,2021-01-29 14:00:00,Unhealthy for sensitive groups,21.02022,105.81232
94.0,Hà Nội,PM2.5,10.0,22.0,49.0,16.0,2.0,1019.0,61.0,94.0,2.0,22.0,3.3,2021-01-29 14:00:00,Moderate,21.00577,105.74842
138.0,Hà Nội,PM2.5,18.0,22.0,49.0,28.0,2.0,1019.0,96.0,138.0,2.0,22.0,3.3,2021-01-29 14:00:00,Unhealthy for sensitive groups,21.05121,105.78232
99.0,Hà Nội,PM2.5,10.0,22.0,49.0,18.0,2.0,1019.0,65.0,99.0,2.0,22.0,3.3,2021-01-29 14:00:00,Moderate,21.0072,105.83572
139.0,Cao Bằng,PM2.5,5.0,23.7,56.9,1.0,1.0,992.6,126.0,139.0,1.0,17.0,3.0,2021-01-29 15:00:00,Unhealthy for sensitive groups,22.6782,106.245
87.0,Hồ Chí Minh,PM2.5,5.0,25.0,65.0,10.0,6.5,1012.0,42.0,87.0,5.0,26.0,2.0,2021-01-30 21:00:00,Moderate,10.782978,106.700711
180.0,Hà Nội,aqi,6.0,22.0,77.0,18.0,2.0,1020.0,49.0,65.0,2.0,18.0,1.5,2021-01-30 22:00:00,Unhealthy,21.0811211,105.8180306
215.0,Hà Nội,PM2.5,0.2,22.0,77.0,13.3,0.9,1020.0,49.0,215.0,3.1,18.0,1.5,2021-01-30 21:00:00,Very unhealthy,21.0215063,105.8188748
32.0,Gia Lai,PM2.5,2.0,20.4,76.2,3.0,27.0,927.4,22.0,32.0,2.0,19.2,4.0,2021-01-30 22:00:00,Good,13.998599,107.996482
21.0,Thừa Thiên Huế,PM2.5,1.0,23.0,88.0,10.0,6.5,1019.0,20.0,21.0,5.0,22.0,2.3,2021-01-30 22:00:00,Good,16.46226,107.596351
183.0,Hà Nội,PM2.5,13.0,22.0,82.0,29.0,2.0,1019.0,160.0,183.0,1.0,18.0,2.0,2021-01-30 19:00:00,Unhealthy,21.04975,105.74187
137.0,Bắc Ninh,PM2.5,7.0,22.0,77.0,19.0,23.0,1020.0,71.0,137.0,4.0,18.0,1.5,2021-01-30 22:00:00,Unhealthy for sensitive groups,21.1137452,105.9268934
175.0,Lào Cai,PM2.5,38.0,23.9,90.3,7.0,8.0,1007.6,69.0,175.0,150.0,16.3,150.0,2021-01-30 22:00:00,Unhealthy,22.3221386,104.1214227
54.0,Hạ Long,PM2.5,5.0,24.65,91.5,5.0,16.0,1005.4,28.0,54.0,5.0,17.4,1.0,2021-01-30 21:00:00,Moderate,20.9416,107.1158
12.0,Quảng Ninh,PM2.5,5.0,24.0,91.5,12.0,6.5,1005.4,8.0,12.0,99.0,7.0,1.0,2021-01-30 21:00:00,Good,21.0357507,106.7641068
182.0,Bắc Ninh,PM2.5,6.0,22.0,77.0,27.0,5.0,1020.0,99.0,182.0,3.0,18.0,1.5,2021-01-30 22:00:00,Unhealthy,21.1232473,106.2883295
184.0,Bắc Ninh,PM2.5,3.0,22.0,77.0,21.0,9.0,1020.0,74.0,119.0,4.0,18.0,2.0,2021-01-30 22:00:00,Unhealthy,21.0272212,106.0342099
192.0,Hà Nội,PM2.5,34.0,22.0,82.0,48.0,2.0,1019.0,147.0,192.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.03982,105.84726
161.0,Hà Nội,PM2.5,13.0,22.0,82.0,34.0,2.0,1019.0,102.0,161.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,20.98832,105.854897
178.0,Hà Nội,PM2.5,17.0,22.0,82.0,49.0,2.0,1019.0,118.0,178.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.01994,105.77056
186.0,Hà Nội,PM2.5,17.0,22.0,82.0,31.0,1.0,1019.0,128.0,186.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.01525,105.80013
159.0,Đà Nẵng,CO,13.0,23.0,88.0,1.0,11.0,1018.0,25.0,32.0,6.0,21.0,0.5,2021-01-30 21:00:00,Unhealthy,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,23.0,73.0,2.0,38.0,1016.0,42.0,54.0,3.0,24.0,4.1,2021-01-30 22:00:00,Unhealthy for sensitive groups,12.284358,109.192524
189.0,Hà Nội,PM2.5,15.0,22.0,82.0,35.0,2.0,1019.0,158.0,189.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.02022,105.81232
156.0,Hà Nội,PM2.5,15.0,22.0,82.0,35.0,2.0,1019.0,104.0,156.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.00577,105.74842
191.0,Hà Nội,PM2.5,20.0,22.0,82.0,45.0,2.0,1019.0,161.0,191.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.05121,105.78232
176.0,Hà Nội,PM2.5,16.0,22.0,82.0,18.0,2.0,1019.0,112.0,176.0,2.0,18.0,2.0,2021-01-30 20:00:00,Unhealthy,21.0072,105.83572
189.0,Cao Bằng,PM2.5,5.0,23.7,84.0,1.0,1.0,990.5,168.0,189.0,1.0,16.0,1.0,2021-01-30 22:00:00,Unhealthy,22.6782,106.245
59.0,Hồ Chí Minh,PM2.5,5.0,25.0,80.5,10.0,6.5,1012.0,42.0,59.0,5.0,25.5,1.2,2021-01-31 23:00:00,Moderate,10.782978,106.700711
156.0,Hà Nội,aqi,6.0,22.0,93.0,18.0,2.0,1020.0,49.0,65.0,2.0,19.0,2.0,2021-01-31 22:00:00,Unhealthy,21.0811211,105.8180306
183.0,Hà Nội,PM2.5,0.1,22.0,90.5,9.2,0.9,1020.0,49.0,117.0,1.6,19.0,2.5,2021-01-31 22:00:00,Unhealthy,21.0215063,105.8188748
20.0,Gia Lai,PM2.5,1.0,20.4,81.5,3.0,22.0,928.7,17.0,20.0,2.0,17.1,2.0,2021-01-31 23:00:00,Good,13.998599,107.996482
66.0,Thừa Thiên Huế,PM2.5,1.0,23.0,78.0,10.0,6.5,1019.0,27.0,19.0,5.0,22.0,2.8,2021-01-31 23:00:00,Moderate,16.46226,107.596351
180.0,Hà Nội,PM2.5,17.0,22.0,90.5,23.0,1.0,1020.0,131.0,180.0,1.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy,21.04975,105.74187
153.0,Bắc Ninh,PM2.5,3.0,22.0,88.0,14.0,23.0,1020.0,39.0,60.0,2.0,19.0,2.5,2021-01-31 23:00:00,Unhealthy,21.1137452,105.9268934
135.0,Lào Cai,PM2.5,30.0,23.9,94.5,3.0,12.0,1007.9,65.0,135.0,22.0,17.3,22.0,2021-01-31 23:00:00,Unhealthy for sensitive groups,22.3221386,104.1214227
33.0,Hạ Long,PM2.5,5.0,24.65,92.7,5.0,10.0,1006.3,17.0,33.0,5.0,18.4,1.0,2021-01-31 23:00:00,Good,20.9416,107.1158
10.0,Quảng Ninh,PM2.5,5.0,24.0,92.7,43.0,6.5,1006.3,7.0,10.0,99.0,14.0,1.0,2021-01-31 22:00:00,Good,21.0357507,106.7641068
97.0,Bắc Ninh,PM2.5,3.0,22.0,88.0,30.0,5.0,1020.0,60.0,97.0,5.0,19.0,2.5,2021-01-31 22:00:00,Moderate,21.1232473,106.2883295
184.0,Bắc Ninh,PM2.5,2.0,22.0,88.0,14.0,9.0,1020.0,74.0,119.0,2.0,19.0,2.5,2021-01-31 23:00:00,Unhealthy,21.0272212,106.0342099
175.0,Hà Nội,PM2.5,41.0,22.0,90.5,40.0,2.0,1020.0,121.0,175.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy,21.03982,105.84726
140.0,Hà Nội,PM2.5,5.0,22.0,90.5,19.0,2.0,1020.0,71.0,140.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy for sensitive groups,20.98832,105.854897
140.0,Hà Nội,PM2.5,9.0,22.0,90.5,24.0,2.0,1020.0,82.0,140.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy for sensitive groups,21.01994,105.77056
184.0,Hà Nội,PM2.5,8.0,22.0,93.0,21.0,1.0,1019.0,111.0,184.0,1.0,19.0,2.3,2021-01-31 20:00:00,Unhealthy,21.01525,105.80013
93.0,Đà Nẵng,PM2.5,7.0,23.0,88.0,1.0,10.0,1018.5,25.0,32.0,6.0,21.0,0.2,2021-01-31 23:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,3.0,23.0,78.0,11.0,19.0,1017.0,42.0,54.0,4.0,23.0,3.6,2021-01-31 23:00:00,Unhealthy for sensitive groups,12.284358,109.192524
179.0,Hà Nội,PM2.5,14.0,22.0,90.5,23.0,2.0,1020.0,132.0,179.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy,21.02022,105.81232
159.0,Hà Nội,PM2.5,7.0,22.0,90.5,12.0,2.0,1020.0,88.0,159.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy,21.00577,105.74842
183.0,Hà Nội,PM2.5,19.0,22.0,90.5,28.0,2.0,1020.0,132.0,183.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy,21.05121,105.78232
150.0,Hà Nội,PM2.5,7.0,22.0,90.5,18.0,2.0,1020.0,78.0,150.0,2.0,19.0,2.5,2021-01-31 21:00:00,Unhealthy for sensitive groups,21.0072,105.83572
177.0,Cao Bằng,PM2.5,5.0,23.7,97.5,1.0,1.0,990.9,117.0,177.0,1.0,16.3,1.0,2021-01-31 23:00:00,Unhealthy,22.6782,106.245
59.0,Hồ Chí Minh,PM2.5,5.0,25.0,69.0,10.0,6.5,1012.0,42.0,59.0,5.0,25.0,1.0,2021-02-03 00:00:00,Moderate,10.782978,106.700711
167.0,Hà Nội,aqi,6.0,22.0,16.0,18.0,2.0,1019.0,49.0,65.0,2.0,20.0,2.3,2021-02-03 00:00:00,Unhealthy,21.0811211,105.8180306
161.0,Hà Nội,PM2.5,0.1,22.0,77.0,12.8,2.1,1019.0,49.0,161.0,4.6,20.0,2.3,2021-02-03 00:00:00,Unhealthy,21.0215063,105.8188748
24.0,Gia Lai,PM2.5,1.0,20.4,75.0,2.0,26.0,928.7,16.0,24.0,2.0,17.8,1.0,2021-02-03 00:00:00,Good,13.998599,107.996482
54.0,Thừa Thiên Huế,PM2.5,1.0,23.0,88.0,10.0,6.5,1019.0,42.0,54.0,5.0,21.0,1.0,2021-02-03 00:00:00,Moderate,16.46226,107.596351
111.0,Hà Nội,PM2.5,18.0,22.0,75.0,28.0,1.0,1019.0,78.0,111.0,1.0,20.5,2.5,2021-02-02 21:00:00,Unhealthy for sensitive groups,21.04975,105.74187
97.0,Bắc Ninh,PM2.5,2.0,22.0,82.0,15.0,24.0,1021.0,28.0,34.0,2.0,20.0,3.0,2021-02-02 10:00:00,Moderate,21.1137452,105.9268934
155.0,Lào Cai,PM2.5,28.0,23.9,91.1,4.0,16.0,1007.2,68.0,155.0,19.0,19.7,19.0,2021-02-03 00:00:00,Unhealthy,22.3221386,104.1214227
43.0,Hạ Long,PM2.5,5.0,24.65,97.5,12.0,8.0,1005.7,22.0,43.0,5.0,17.4,2.0,2021-02-02 23:00:00,Good,20.9416,107.1158
5.0,Quảng Ninh,PM2.5,5.0,24.0,97.5,9.0,6.5,1005.7,3.0,5.0,99.0,4.0,2.0,2021-02-02 23:00:00,Good,21.0357507,106.7641068
115.0,Bắc Ninh,PM2.5,3.0,22.0,82.0,27.0,5.0,1021.0,68.0,115.0,3.0,20.0,3.0,2021-02-02 10:00:00,Unhealthy for sensitive groups,21.1232473,106.2883295
184.0,Bắc Ninh,PM2.5,3.0,22.0,75.0,7.0,9.0,1021.0,74.0,119.0,4.0,21.0,3.3,2021-02-02 11:00:00,Unhealthy,21.0272212,106.0342099
144.0,Hà Nội,PM2.5,40.0,22.0,77.0,38.0,2.0,1019.0,98.0,144.0,2.0,20.0,2.5,2021-02-02 21:00:00,Unhealthy for sensitive groups,21.03982,105.84726
97.0,Hà Nội,PM2.5,6.0,22.0,75.0,16.0,2.0,1019.0,56.0,97.0,2.0,20.5,2.5,2021-02-02 21:00:00,Moderate,20.98832,105.854897
95.0,Hà Nội,PM2.5,10.0,22.0,75.0,36.0,2.0,1019.0,59.0,95.0,2.0,20.5,2.5,2021-02-02 21:00:00,Moderate,21.01994,105.77056
113.0,Hà Nội,PM2.5,4.0,22.0,75.0,18.0,1.0,1019.0,70.0,113.0,1.0,20.5,2.5,2021-02-02 21:00:00,Unhealthy for sensitive groups,21.01525,105.80013
93.0,Đà Nẵng,PM2.5,3.0,23.0,85.5,1.0,13.0,1018.5,25.0,32.0,6.0,22.0,0.7,2021-02-02 23:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,23.0,69.0,7.0,21.0,1016.0,42.0,54.0,3.0,24.0,4.6,2021-02-03 00:00:00,Unhealthy for sensitive groups,12.284358,109.192524
119.0,Hà Nội,PM2.5,17.0,22.0,77.0,23.0,2.0,1019.0,81.0,119.0,2.0,20.0,2.5,2021-02-02 21:00:00,Unhealthy for sensitive groups,21.02022,105.81232
98.0,Hà Nội,PM2.5,7.0,22.0,77.0,12.0,2.0,1019.0,57.0,98.0,2.0,20.0,2.5,2021-02-02 21:00:00,Moderate,21.00577,105.74842
131.0,Hà Nội,PM2.5,21.0,22.0,75.0,26.0,2.0,1019.0,94.0,131.0,2.0,20.5,2.5,2021-02-02 21:00:00,Unhealthy for sensitive groups,21.05121,105.78232
105.0,Hà Nội,PM2.5,7.0,22.0,75.0,18.0,2.0,1019.0,61.0,105.0,2.0,20.5,2.5,2021-02-02 21:00:00,Unhealthy for sensitive groups,21.0072,105.83572
83.0,Cao Bằng,PM10,5.0,23.7,67.0,1.0,4.0,988.3,83.0,53.0,1.0,22.0,3.0,2021-02-02 17:00:00,Moderate,22.6782,106.245
76.0,Hồ Chí Minh,PM2.5,5.0,25.0,73.0,10.0,6.5,1012.5,42.0,76.0,5.0,26.0,1.8,2021-02-03 21:00:00,Moderate,10.782978,106.700711
103.0,Hà Nội,aqi,6.0,22.0,17.0,18.0,2.0,1020.0,49.0,65.0,2.0,20.0,3.6,2021-02-03 21:00:00,Unhealthy for sensitive groups,21.0811211,105.8180306
93.0,Hà Nội,PM2.5,0.1,22.0,82.0,11.5,5.7,1020.0,49.0,93.0,4.6,20.0,3.0,2021-02-03 21:00:00,Moderate,21.0215063,105.8188748
37.0,Gia Lai,PM2.5,2.0,20.4,60.7,5.0,22.0,927.6,28.0,37.0,2.0,19.6,2.0,2021-02-03 21:00:00,Good,13.998599,107.996482
32.0,Thừa Thiên Huế,PM10,2.0,23.0,88.0,10.0,6.5,1019.0,32.0,30.0,5.0,22.0,2.5,2021-02-03 21:00:00,Good,16.46226,107.596351
108.0,Hà Nội,PM2.5,13.0,22.0,77.0,22.0,1.0,1019.0,67.0,108.0,1.0,21.0,4.6,2021-02-03 20:00:00,Unhealthy for sensitive groups,21.04975,105.74187
40.0,Bắc Ninh,PM2.5,1.0,22.0,82.0,6.0,24.0,1020.0,31.0,40.0,2.0,20.0,3.6,2021-02-03 21:00:00,Good,21.1137452,105.9268934
183.0,Lào Cai,PM2.5,31.0,23.9,82.5,6.0,13.0,1005.8,90.0,183.0,54.0,21.0,54.0,2021-02-03 21:00:00,Unhealthy,22.3221386,104.1214227
45.0,Hạ Long,PM2.5,5.0,24.65,92.2,12.0,6.0,1005.9,23.0,45.0,5.0,19.0,2.0,2021-02-03 21:00:00,Good,20.9416,107.1158
5.0,Quảng Ninh,PM2.5,6.0,24.0,92.2,10.0,6.5,1005.9,3.0,5.0,99.0,5.0,2.0,2021-02-03 20:00:00,Good,21.0357507,106.7641068
86.0,Bắc Ninh,PM2.5,2.0,22.0,88.0,9.0,10.0,1020.0,53.0,86.0,2.0,18.0,2.0,2021-02-03 07:00:00,Moderate,21.1232473,106.2883295
184.0,Bắc Ninh,PM2.5,3.0,22.0,82.0,4.0,9.0,1020.0,74.0,119.0,1.0,20.0,3.6,2021-02-03 21:00:00,Unhealthy,21.0272212,106.0342099
102.0,Hà Nội,PM2.5,38.0,22.0,77.0,35.0,2.0,1019.0,76.0,102.0,2.0,21.0,4.6,2021-02-03 20:00:00,Unhealthy for sensitive groups,21.03982,105.84726
82.0,Hà Nội,PM2.5,4.0,22.0,77.0,9.0,2.0,1019.0,52.0,82.0,2.0,21.0,4.6,2021-02-03 20:00:00,Moderate,20.98832,105.854897
83.0,Hà Nội,PM2.5,6.0,22.0,77.0,27.0,2.0,1019.0,56.0,83.0,2.0,21.0,4.6,2021-02-03 20:00:00,Moderate,21.01994,105.77056
103.0,Hà Nội,PM2.5,2.0,22.0,77.0,14.0,1.0,1019.0,60.0,103.0,1.0,21.0,4.6,2021-02-03 20:00:00,Unhealthy for sensitive groups,21.01525,105.80013
159.0,Đà Nẵng,CO,13.0,23.0,83.0,1.0,12.0,1019.0,25.0,32.0,6.0,22.0,1.0,2021-02-03 21:00:00,Unhealthy,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,23.0,69.0,2.0,32.0,1017.0,42.0,54.0,3.0,24.0,6.1,2021-02-03 21:00:00,Unhealthy for sensitive groups,12.284358,109.192524
98.0,Hà Nội,PM2.5,14.0,22.0,77.0,25.0,2.0,1019.0,74.0,98.0,2.0,21.0,4.6,2021-02-03 20:00:00,Moderate,21.02022,105.81232
75.0,Hà Nội,PM2.5,5.0,22.0,77.0,7.0,2.0,1019.0,56.0,75.0,2.0,21.0,4.6,2021-02-03 20:00:00,Moderate,21.00577,105.74842
102.0,Hà Nội,PM2.5,20.0,22.0,77.0,27.0,2.0,1019.0,76.0,102.0,2.0,21.0,4.6,2021-02-03 20:00:00,Unhealthy for sensitive groups,21.05121,105.78232
74.0,Hà Nội,PM2.5,5.0,22.0,77.0,18.0,2.0,1019.0,53.0,74.0,2.0,21.0,4.6,2021-02-03 20:00:00,Moderate,21.0072,105.83572
137.0,Hồ Chí Minh,PM2.5,5.0,25.0,52.0,10.0,6.5,1010.0,42.0,137.0,5.0,31.0,3.0,2021-02-05 14:00:00,Unhealthy for sensitive groups,10.782978,106.700711
83.0,Hà Nội,aqi,6.0,22.0,13.0,18.0,2.0,1017.0,49.0,65.0,2.0,25.0,3.6,2021-02-05 14:00:00,Moderate,21.0811211,105.8180306
124.0,Hà Nội,PM2.5,0.1,22.0,47.0,19.2,5.3,1017.0,49.0,124.0,4.6,25.0,3.6,2021-02-05 13:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
14.0,Gia Lai,PM2.5,2.0,20.4,47.3,5.0,24.0,927.0,12.0,14.0,1.0,27.2,4.0,2021-02-05 14:00:00,Good,13.998599,107.996482
90.0,Thừa Thiên Huế,PM10,3.0,23.0,71.0,10.0,6.5,1018.0,90.0,38.0,5.0,25.0,4.8,2021-02-05 14:00:00,Moderate,16.46226,107.596351
114.0,Hà Nội,PM2.5,9.0,22.0,51.5,18.0,3.0,1018.0,81.0,114.0,1.0,24.5,2.3,2021-02-05 13:00:00,Unhealthy for sensitive groups,21.04975,105.74187
137.0,Bắc Ninh,PM2.5,2.0,22.0,47.0,9.0,23.0,1017.0,40.0,50.0,3.0,25.0,3.6,2021-02-05 14:00:00,Unhealthy for sensitive groups,21.1137452,105.9268934
54.0,Lào Cai,PM2.5,31.0,23.9,83.5,4.0,16.0,1006.9,14.0,54.0,59.0,21.0,59.0,2021-02-05 14:00:00,Moderate,22.3221386,104.1214227
31.0,Hạ Long,PM2.5,5.0,24.65,69.7,12.0,53.0,1005.4,22.0,31.0,5.0,24.5,1.0,2021-02-05 13:00:00,Good,20.9416,107.1158
8.0,Quảng Ninh,PM2.5,4.0,24.0,69.7,14.0,6.5,1005.4,5.0,8.0,99.0,11.0,1.0,2021-02-05 13:00:00,Good,21.0357507,106.7641068
96.0,Bắc Ninh,PM2.5,2.0,22.0,47.0,4.0,45.0,1017.0,58.0,96.0,4.0,25.0,3.6,2021-02-05 14:00:00,Moderate,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,2.0,22.0,51.5,2.0,9.0,1018.0,51.0,60.0,2.0,24.5,2.3,2021-02-05 14:00:00,Unhealthy,21.0272212,106.0342099
123.0,Hà Nội,PM2.5,18.0,22.0,51.5,25.0,2.0,1018.0,82.0,123.0,2.0,24.5,2.3,2021-02-05 13:00:00,Unhealthy for sensitive groups,21.03982,105.84726
82.0,Hà Nội,PM2.5,4.0,22.0,51.5,15.0,2.0,1018.0,51.0,82.0,2.0,24.5,2.3,2021-02-05 13:00:00,Moderate,20.98832,105.854897
89.0,Hà Nội,PM2.5,5.0,22.0,51.5,23.0,2.0,1018.0,60.0,89.0,2.0,24.5,2.3,2021-02-05 13:00:00,Moderate,21.01994,105.77056
104.0,Hà Nội,PM2.5,1.0,22.0,51.5,14.0,7.0,1018.0,68.0,104.0,1.0,24.5,2.3,2021-02-05 13:00:00,Unhealthy for sensitive groups,21.01525,105.80013
93.0,Đà Nẵng,PM2.5,8.0,23.0,73.0,1.0,25.0,1016.0,25.0,32.0,6.0,24.0,3.0,2021-02-05 14:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,23.0,58.0,4.0,28.0,1013.0,42.0,54.0,3.0,28.0,8.2,2021-02-05 14:00:00,Unhealthy for sensitive groups,12.284358,109.192524
112.0,Hà Nội,PM2.5,13.0,22.0,51.5,14.0,2.0,1018.0,69.0,112.0,2.0,24.5,2.3,2021-02-05 13:00:00,Unhealthy for sensitive groups,21.02022,105.81232
78.0,Hà Nội,PM2.5,4.0,22.0,51.5,8.0,2.0,1018.0,52.0,78.0,2.0,24.5,2.3,2021-02-05 13:00:00,Moderate,21.00577,105.74842
116.0,Hà Nội,PM2.5,15.0,22.0,51.5,17.0,2.0,1018.0,80.0,116.0,2.0,24.5,2.3,2021-02-05 13:00:00,Unhealthy for sensitive groups,21.05121,105.78232
94.0,Hà Nội,PM2.5,6.0,22.0,51.5,18.0,2.0,1018.0,58.0,94.0,2.0,24.5,2.3,2021-02-05 13:00:00,Moderate,21.0072,105.83572
99.0,Cao Bằng,PM10,5.0,23.7,57.0,1.0,4.0,989.3,99.0,90.0,1.0,24.7,2.0,2021-02-05 14:00:00,Moderate,22.6782,106.245
91.0,Hồ Chí Minh,PM2.5,5.0,25.0,65.0,10.0,6.5,1007.0,42.0,91.0,5.0,29.0,4.6,2021-02-06 17:00:00,Moderate,10.782978,106.700711
115.0,Hà Nội,aqi,6.0,22.0,13.0,18.0,2.0,1014.0,49.0,65.0,2.0,22.0,3.0,2021-02-06 18:00:00,Unhealthy for sensitive groups,21.0811211,105.8180306
139.0,Hà Nội,PM2.5,0.2,22.0,56.0,20.6,7.0,1014.0,49.0,139.0,5.1,22.0,3.0,2021-02-06 11:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
25.0,Gia Lai,PM2.5,2.0,20.4,50.7,4.0,19.0,923.9,25.0,25.0,1.0,27.0,3.0,2021-02-06 18:00:00,Good,13.998599,107.996482
69.0,Thừa Thiên Huế,PM10,2.0,23.0,85.5,10.0,6.5,1015.0,69.0,39.0,5.0,22.5,3.0,2021-02-06 18:00:00,Moderate,16.46226,107.596351
85.0,Hà Nội,PM2.5,7.0,22.0,51.5,14.0,2.0,1014.0,60.0,85.0,2.0,23.5,2.3,2021-02-06 17:00:00,Moderate,21.04975,105.74187
77.0,Bắc Ninh,PM10,4.0,22.0,56.0,12.0,23.0,1014.0,77.0,75.0,2.0,22.0,3.0,2021-02-06 18:00:00,Moderate,21.1137452,105.9268934
45.0,Lào Cai,PM2.5,32.0,23.9,76.5,2.0,13.0,1003.1,8.0,45.0,41.0,21.6,41.0,2021-02-06 18:00:00,Good,22.3221386,104.1214227
22.0,Hạ Long,PM2.5,5.0,24.65,70.9,12.0,48.0,1003.5,13.0,22.0,5.0,24.0,1.0,2021-02-06 14:00:00,Good,20.9416,107.1158
5.0,Quảng Ninh,PM2.5,4.0,24.0,85.0,10.0,6.5,1001.2,4.0,5.0,99.0,7.0,2.0,2021-02-06 17:00:00,Good,21.0357507,106.7641068
149.0,Bắc Ninh,PM2.5,3.0,22.0,56.0,6.0,43.0,1014.0,84.0,149.0,4.0,22.0,3.0,2021-02-06 18:00:00,Unhealthy for sensitive groups,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,3.0,22.0,56.0,6.0,9.0,1014.0,51.0,60.0,2.0,22.0,3.0,2021-02-06 18:00:00,Unhealthy,21.0272212,106.0342099
85.0,Hà Nội,PM2.5,35.0,22.0,51.5,34.0,2.0,1014.0,67.0,85.0,2.0,23.5,2.3,2021-02-06 17:00:00,Moderate,21.03982,105.84726
61.0,Hà Nội,PM2.5,4.0,22.0,51.5,8.0,2.0,1014.0,47.0,61.0,2.0,23.5,2.3,2021-02-06 17:00:00,Moderate,20.98832,105.854897
64.0,Hà Nội,PM2.5,9.0,22.0,51.5,30.0,2.0,1014.0,51.0,64.0,2.0,23.5,2.3,2021-02-06 17:00:00,Moderate,21.01994,105.77056
73.0,Hà Nội,PM2.5,2.0,22.0,51.5,23.0,4.0,1014.0,62.0,73.0,1.0,23.5,2.3,2021-02-06 17:00:00,Moderate,21.01525,105.80013
176.0,Đà Nẵng,CO,14.0,23.0,88.0,1.0,11.0,1014.0,25.0,32.0,6.0,21.0,2.5,2021-02-06 17:00:00,Unhealthy,16.074,108.217
